date,datatype,station,attributes,value
"2023-01-26T00:00:00","TAVG","GHCND:ASN00066037","HS","254"
"2023-01-27T00:00:00","TAVG","GHCND:ASN00066037","HS","233"
"2023-01-28T00:00:00","TAVG","GHCND:ASN00066037","HS","267"
"2023-01-29T00:00:00","TAVG","GHCND:ASN00066037","HS","257"
"2023-01-30T00:00:00","TAVG","GHCND:ASN00066037","HS","233"
"2023-01-31T00:00:00","TAVG","GHCND:ASN00066037","HS","226"
"2023-02-01T00:00:00","TAVG","GHCND:ASN00066037","HS","241"
"2023-02-02T00:00:00","TAVG","GHCND:ASN00066037","HS","261"
"2023-02-03T00:00:00","TAVG","GHCND:ASN00066037","HS","230"
"2023-02-04T00:00:00","TAVG","GHCND:ASN00066037","HS","234"
"2023-02-05T00:00:00","TAVG","GHCND:ASN00066037","HS","241"
"2023-02-06T00:00:00","TAVG","GHCND:ASN00066037","HS","248"
"2023-02-07T00:00:00","TAVG","GHCND:ASN00066037","HS","243"
"2023-02-08T00:00:00","TAVG","GHCND:ASN00066037","HS","226"
"2023-02-09T00:00:00","TAVG","GHCND:ASN00066037","HS","209"
"2023-02-10T00:00:00","TAVG","GHCND:ASN00066037","HS","246"
"2023-02-11T00:00:00","TAVG","GHCND:ASN00066037","HS","266"
"2023-02-12T00:00:00","TAVG","GHCND:ASN00066037","HS","227"
"2023-02-13T00:00:00","TAVG","GHCND:ASN00066037","HS","210"
"2023-02-14T00:00:00","TAVG","GHCND:ASN00066037","HS","204"
"2023-02-15T00:00:00","TAVG","GHCND:ASN00066037","HS","233"
"2023-02-16T00:00:00","TAVG","GHCND:ASN00066037","HS","248"
"2023-02-17T00:00:00","TAVG","GHCND:ASN00066037","HS","251"
"2023-02-18T00:00:00","TAVG","GHCND:ASN00066037","HS","249"
"2023-02-19T00:00:00","TAVG","GHCND:ASN00066037","HS","243"
"2023-02-20T00:00:00","TAVG","GHCND:ASN00066037","HS","257"
"2023-02-21T00:00:00","TAVG","GHCND:ASN00066037","HS","234"
"2023-02-22T00:00:00","TAVG","GHCND:ASN00066037","HS","207"
"2023-02-23T00:00:00","TAVG","GHCND:ASN00066037","HS","208"
"2023-02-24T00:00:00","TAVG","GHCND:ASN00066037","HS","224"
"2023-02-25T00:00:00","TAVG","GHCND:ASN00066037","HS","234"
"2023-02-26T00:00:00","TAVG","GHCND:ASN00066037","HS","256"
"2023-02-27T00:00:00","TAVG","GHCND:ASN00066037","HS","229"
"2023-02-28T00:00:00","TAVG","GHCND:ASN00066037","HS","245"
"2023-03-01T00:00:00","TAVG","GHCND:ASN00066037","HS","229"
"2023-03-02T00:00:00","TAVG","GHCND:ASN00066037","HS","232"
"2023-03-03T00:00:00","TAVG","GHCND:ASN00066037","HS","215"
"2023-03-04T00:00:00","TAVG","GHCND:ASN00066037","HS","229"
"2023-03-05T00:00:00","TAVG","GHCND:ASN00066037","HS","255"
"2023-03-06T00:00:00","TAVG","GHCND:ASN00066037","HS","286"
"2023-03-07T00:00:00","TAVG","GHCND:ASN00066037","HS","259"
"2023-03-08T00:00:00","TAVG","GHCND:ASN00066037","HS","234"
"2023-03-09T00:00:00","TAVG","GHCND:ASN00066037","HS","219"
"2023-03-10T00:00:00","TAVG","GHCND:ASN00066037","HS","237"
"2023-03-11T00:00:00","TAVG","GHCND:ASN00066037","HS","256"
"2023-03-12T00:00:00","TAVG","GHCND:ASN00066037","HS","231"
"2023-03-13T00:00:00","TAVG","GHCND:ASN00066037","HS","226"
"2023-03-14T00:00:00","TAVG","GHCND:ASN00066037","HS","211"
"2023-03-15T00:00:00","TAVG","GHCND:ASN00066037","HS","236"
"2023-03-16T00:00:00","TAVG","GHCND:ASN00066037","HS","292"
"2023-03-17T00:00:00","TAVG","GHCND:ASN00066037","HS","247"
"2023-03-18T00:00:00","TAVG","GHCND:ASN00066037","HS","252"
"2023-03-19T00:00:00","TAVG","GHCND:ASN00066037","HS","261"
"2023-03-20T00:00:00","TAVG","GHCND:ASN00066037","HS","208"
"2023-03-21T00:00:00","TAVG","GHCND:ASN00066037","HS","208"
"2023-03-22T00:00:00","TAVG","GHCND:ASN00066037","HS","227"
"2023-03-23T00:00:00","TAVG","GHCND:ASN00066037","HS","211"
"2023-03-24T00:00:00","TAVG","GHCND:ASN00066037","HS","223"
"2023-03-25T00:00:00","TAVG","GHCND:ASN00066037","HS","216"
"2023-03-26T00:00:00","TAVG","GHCND:ASN00066037","HS","227"
"2023-03-27T00:00:00","TAVG","GHCND:ASN00066037","HS","228"
"2023-03-28T00:00:00","TAVG","GHCND:ASN00066037","HS","222"
"2023-03-29T00:00:00","TAVG","GHCND:ASN00066037","HS","217"
"2023-03-30T00:00:00","TAVG","GHCND:ASN00066037","HS","189"
"2023-03-31T00:00:00","TAVG","GHCND:ASN00066037","HS","197"
"2023-04-01T00:00:00","TAVG","GHCND:ASN00066037","HS","175"
"2023-04-02T00:00:00","TAVG","GHCND:ASN00066037","HS","174"
"2023-04-03T00:00:00","TAVG","GHCND:ASN00066037","HS","202"
"2023-04-04T00:00:00","TAVG","GHCND:ASN00066037","HS","201"
"2023-04-05T00:00:00","TAVG","GHCND:ASN00066037","HS","200"
"2023-04-06T00:00:00","TAVG","GHCND:ASN00066037","HS","196"
"2023-04-07T00:00:00","TAVG","GHCND:ASN00066037","HS","189"
"2023-04-08T00:00:00","TAVG","GHCND:ASN00066037","HS","191"
"2023-04-09T00:00:00","TAVG","GHCND:ASN00066037","HS","162"
"2023-04-10T00:00:00","TAVG","GHCND:ASN00066037","HS","151"
"2023-04-11T00:00:00","TAVG","GHCND:ASN00066037","HS","177"
"2023-04-12T00:00:00","TAVG","GHCND:ASN00066037","HS","187"
"2023-04-13T00:00:00","TAVG","GHCND:ASN00066037","HS","183"
"2023-04-14T00:00:00","TAVG","GHCND:ASN00066037","HS","167"
"2023-04-15T00:00:00","TAVG","GHCND:ASN00066037","HS","219"
"2023-04-16T00:00:00","TAVG","GHCND:ASN00066037","HS","188"
"2023-04-17T00:00:00","TAVG","GHCND:ASN00066037","HS","178"
"2023-04-18T00:00:00","TAVG","GHCND:ASN00066037","HS","185"
"2023-04-19T00:00:00","TAVG","GHCND:ASN00066037","HS","209"
"2023-04-20T00:00:00","TAVG","GHCND:ASN00066037","HS","173"
"2023-04-21T00:00:00","TAVG","GHCND:ASN00066037","HS","177"
"2023-04-22T00:00:00","TAVG","GHCND:ASN00066037","HS","184"
"2023-04-23T00:00:00","TAVG","GHCND:ASN00066037","HS","202"
"2023-04-24T00:00:00","TAVG","GHCND:ASN00066037","HS","189"
"2023-04-25T00:00:00","TAVG","GHCND:ASN00066037","HS","194"
"2023-04-26T00:00:00","TAVG","GHCND:ASN00066037","HS","194"
"2023-04-27T00:00:00","TAVG","GHCND:ASN00066037","HS","204"
"2023-04-28T00:00:00","TAVG","GHCND:ASN00066037","HS","223"
"2023-04-29T00:00:00","TAVG","GHCND:ASN00066037","HS","167"
"2023-04-30T00:00:00","TAVG","GHCND:ASN00066037","HS","152"
"2023-05-01T00:00:00","TAVG","GHCND:ASN00066037","HS","156"
"2023-05-02T00:00:00","TAVG","GHCND:ASN00066037","HS","179"
"2023-05-03T00:00:00","TAVG","GHCND:ASN00066037","HS","181"
"2023-05-04T00:00:00","TAVG","GHCND:ASN00066037","HS","153"
"2023-05-05T00:00:00","TAVG","GHCND:ASN00066037","HS","169"
"2023-05-06T00:00:00","TAVG","GHCND:ASN00066037","HS","156"
"2023-05-07T00:00:00","TAVG","GHCND:ASN00066037","HS","113"
"2023-05-08T00:00:00","TAVG","GHCND:ASN00066037","HS","134"
"2023-05-09T00:00:00","TAVG","GHCND:ASN00066037","HS","145"
"2023-05-10T00:00:00","TAVG","GHCND:ASN00066037","HS","148"
"2023-05-11T00:00:00","TAVG","GHCND:ASN00066037","HS","160"
"2023-05-12T00:00:00","TAVG","GHCND:ASN00066037","HS","174"
"2023-05-13T00:00:00","TAVG","GHCND:ASN00066037","HS","167"
"2023-05-14T00:00:00","TAVG","GHCND:ASN00066037","HS","156"
"2023-05-15T00:00:00","TAVG","GHCND:ASN00066037","HS","153"
"2023-05-16T00:00:00","TAVG","GHCND:ASN00066037","HS","167"
"2023-05-17T00:00:00","TAVG","GHCND:ASN00066037","HS","133"
"2023-05-18T00:00:00","TAVG","GHCND:ASN00066037","HS","131"
"2023-05-19T00:00:00","TAVG","GHCND:ASN00066037","HS","129"
"2023-05-20T00:00:00","TAVG","GHCND:ASN00066037","HS","141"
"2023-05-21T00:00:00","TAVG","GHCND:ASN00066037","HS","142"
"2023-05-22T00:00:00","TAVG","GHCND:ASN00066037","HS","134"
"2023-05-23T00:00:00","TAVG","GHCND:ASN00066037","HS","133"
"2023-05-24T00:00:00","TAVG","GHCND:ASN00066037","HS","142"
"2023-05-25T00:00:00","TAVG","GHCND:ASN00066037","HS","180"
"2023-05-26T00:00:00","TAVG","GHCND:ASN00066037","HS","118"
"2023-05-27T00:00:00","TAVG","GHCND:ASN00066037","HS","114"
"2023-05-28T00:00:00","TAVG","GHCND:ASN00066037","HS","132"
"2023-05-29T00:00:00","TAVG","GHCND:ASN00066037","HS","152"
"2023-05-30T00:00:00","TAVG","GHCND:ASN00066037","HS","153"
"2023-05-31T00:00:00","TAVG","GHCND:ASN00066037","HS","176"
"2023-06-01T00:00:00","TAVG","GHCND:ASN00066037","HS","166"
"2023-06-02T00:00:00","TAVG","GHCND:ASN00066037","HS","177"
"2023-06-03T00:00:00","TAVG","GHCND:ASN00066037","HS","185"
"2023-06-04T00:00:00","TAVG","GHCND:ASN00066037","HS","164"
"2023-06-05T00:00:00","TAVG","GHCND:ASN00066037","HS","161"
"2023-06-06T00:00:00","TAVG","GHCND:ASN00066037","HS","162"
"2023-06-07T00:00:00","TAVG","GHCND:ASN00066037","HS","169"
"2023-06-08T00:00:00","TAVG","GHCND:ASN00066037","HS","143"
"2023-06-09T00:00:00","TAVG","GHCND:ASN00066037","HS","147"
"2023-06-10T00:00:00","TAVG","GHCND:ASN00066037","HS","125"
"2023-06-11T00:00:00","TAVG","GHCND:ASN00066037","HS","125"
"2023-06-12T00:00:00","TAVG","GHCND:ASN00066037","HS","149"
"2023-06-13T00:00:00","TAVG","GHCND:ASN00066037","HS","155"
"2023-06-14T00:00:00","TAVG","GHCND:ASN00066037","HS","133"
"2023-06-15T00:00:00","TAVG","GHCND:ASN00066037","HS","131"
"2023-06-16T00:00:00","TAVG","GHCND:ASN00066037","HS","130"
"2023-06-17T00:00:00","TAVG","GHCND:ASN00066037","HS","131"
"2023-06-18T00:00:00","TAVG","GHCND:ASN00066037","HS","121"
"2023-06-19T00:00:00","TAVG","GHCND:ASN00066037","HS","121"
"2023-06-20T00:00:00","TAVG","GHCND:ASN00066037","HS","99"
"2023-06-21T00:00:00","TAVG","GHCND:ASN00066037","HS","119"
"2023-06-22T00:00:00","TAVG","GHCND:ASN00066037","HS","124"
"2023-06-23T00:00:00","TAVG","GHCND:ASN00066037","HS","143"
"2023-06-24T00:00:00","TAVG","GHCND:ASN00066037","HS","148"
"2023-06-25T00:00:00","TAVG","GHCND:ASN00066037","HS","154"
"2023-06-26T00:00:00","TAVG","GHCND:ASN00066037","HS","150"
"2023-06-27T00:00:00","TAVG","GHCND:ASN00066037","HS","146"
"2023-06-28T00:00:00","TAVG","GHCND:ASN00066037","HS","108"
"2023-06-29T00:00:00","TAVG","GHCND:ASN00066037","HS","112"
"2023-06-30T00:00:00","TAVG","GHCND:ASN00066037","HS","129"
"2023-07-01T00:00:00","TAVG","GHCND:ASN00066037","HS","132"
"2023-07-02T00:00:00","TAVG","GHCND:ASN00066037","HS","134"
"2023-07-03T00:00:00","TAVG","GHCND:ASN00066037","HS","149"
"2023-07-04T00:00:00","TAVG","GHCND:ASN00066037","HS","143"
"2023-07-05T00:00:00","TAVG","GHCND:ASN00066037","HS","152"
"2023-07-06T00:00:00","TAVG","GHCND:ASN00066037","HS","136"
"2023-07-07T00:00:00","TAVG","GHCND:ASN00066037","HS","133"
"2023-07-08T00:00:00","TAVG","GHCND:ASN00066037","HS","152"
"2023-07-09T00:00:00","TAVG","GHCND:ASN00066037","HS","142"
"2023-07-10T00:00:00","TAVG","GHCND:ASN00066037","HS","133"
"2023-07-11T00:00:00","TAVG","GHCND:ASN00066037","HS","136"
"2023-07-12T00:00:00","TAVG","GHCND:ASN00066037","HS","141"
"2023-07-13T00:00:00","TAVG","GHCND:ASN00066037","HS","142"
"2023-07-14T00:00:00","TAVG","GHCND:ASN00066037","HS","171"
"2023-07-15T00:00:00","TAVG","GHCND:ASN00066037","HS","187"
"2023-07-16T00:00:00","TAVG","GHCND:ASN00066037","HS","142"
"2023-07-17T00:00:00","TAVG","GHCND:ASN00066037","HS","148"
"2023-07-18T00:00:00","TAVG","GHCND:ASN00066037","HS","150"
"2023-07-19T00:00:00","TAVG","GHCND:ASN00066037","HS","106"
"2023-07-20T00:00:00","TAVG","GHCND:ASN00066037","HS","138"
"2023-07-21T00:00:00","TAVG","GHCND:ASN00066037","HS","129"
"2023-07-22T00:00:00","TAVG","GHCND:ASN00066037","HS","114"
"2023-07-23T00:00:00","TAVG","GHCND:ASN00066037","HS","134"
"2023-07-24T00:00:00","TAVG","GHCND:ASN00066037","HS","121"
"2023-07-25T00:00:00","TAVG","GHCND:ASN00066037","HS","129"
"2023-07-26T00:00:00","TAVG","GHCND:ASN00066037","HS","141"
"2023-07-27T00:00:00","TAVG","GHCND:ASN00066037","HS","151"
"2023-07-28T00:00:00","TAVG","GHCND:ASN00066037","HS","181"
"2023-07-29T00:00:00","TAVG","GHCND:ASN00066037","HS","168"
"2023-07-30T00:00:00","TAVG","GHCND:ASN00066037","HS","184"
"2023-07-31T00:00:00","TAVG","GHCND:ASN00066037","HS","166"
"2023-08-01T00:00:00","TAVG","GHCND:ASN00066037","HS","157"
"2023-08-02T00:00:00","TAVG","GHCND:ASN00066037","HS","145"
"2023-08-03T00:00:00","TAVG","GHCND:ASN00066037","HS","161"
"2023-08-04T00:00:00","TAVG","GHCND:ASN00066037","HS","173"
"2023-08-05T00:00:00","TAVG","GHCND:ASN00066037","HS","155"
"2023-08-06T00:00:00","TAVG","GHCND:ASN00066037","HS","136"
"2023-08-07T00:00:00","TAVG","GHCND:ASN00066037","HS","130"
"2023-08-08T00:00:00","TAVG","GHCND:ASN00066037","HS","138"
"2023-08-09T00:00:00","TAVG","GHCND:ASN00066037","HS","159"
"2023-08-10T00:00:00","TAVG","GHCND:ASN00066037","HS","157"
"2023-08-11T00:00:00","TAVG","GHCND:ASN00066037","HS","136"
"2023-08-12T00:00:00","TAVG","GHCND:ASN00066037","HS","155"
"2023-08-13T00:00:00","TAVG","GHCND:ASN00066037","HS","141"
"2023-08-14T00:00:00","TAVG","GHCND:ASN00066037","HS","120"
"2023-08-15T00:00:00","TAVG","GHCND:ASN00066037","HS","129"
"2023-08-16T00:00:00","TAVG","GHCND:ASN00066037","HS","126"
"2023-08-17T00:00:00","TAVG","GHCND:ASN00066037","HS","153"
"2023-08-18T00:00:00","TAVG","GHCND:ASN00066037","HS","134"
"2023-08-19T00:00:00","TAVG","GHCND:ASN00066037","HS","149"
"2023-08-20T00:00:00","TAVG","GHCND:ASN00066037","HS","165"
"2023-08-21T00:00:00","TAVG","GHCND:ASN00066037","HS","158"
"2023-08-22T00:00:00","TAVG","GHCND:ASN00066037","HS","181"
"2023-08-23T00:00:00","TAVG","GHCND:ASN00066037","HS","146"
"2023-08-24T00:00:00","TAVG","GHCND:ASN00066037","HS","143"
"2023-08-25T00:00:00","TAVG","GHCND:ASN00066037","HS","151"
"2023-08-26T00:00:00","TAVG","GHCND:ASN00066037","HS","148"
"2023-08-27T00:00:00","TAVG","GHCND:ASN00066037","HS","160"
"2023-08-28T00:00:00","TAVG","GHCND:ASN00066037","HS","165"
"2023-08-29T00:00:00","TAVG","GHCND:ASN00066037","HS","179"
"2023-08-30T00:00:00","TAVG","GHCND:ASN00066037","HS","170"
"2023-08-31T00:00:00","TAVG","GHCND:ASN00066037","HS","148"
"2023-09-01T00:00:00","TAVG","GHCND:ASN00066037","HS","139"
"2023-09-02T00:00:00","TAVG","GHCND:ASN00066037","HS","142"
"2023-09-03T00:00:00","TAVG","GHCND:ASN00066037","HS","144"
"2023-09-04T00:00:00","TAVG","GHCND:ASN00066037","HS","177"
"2023-09-05T00:00:00","TAVG","GHCND:ASN00066037","HS","176"
"2023-09-06T00:00:00","TAVG","GHCND:ASN00066037","HS","167"
"2023-09-07T00:00:00","TAVG","GHCND:ASN00066037","HS","212"
"2023-09-08T00:00:00","TAVG","GHCND:ASN00066037","HS","136"
"2023-09-09T00:00:00","TAVG","GHCND:ASN00066037","HS","125"
"2023-09-10T00:00:00","TAVG","GHCND:ASN00066037","HS","133"
"2023-09-11T00:00:00","TAVG","GHCND:ASN00066037","HS","142"
"2023-09-12T00:00:00","TAVG","GHCND:ASN00066037","HS","153"
"2023-09-13T00:00:00","TAVG","GHCND:ASN00066037","HS","168"
"2023-09-14T00:00:00","TAVG","GHCND:ASN00066037","HS","188"
"2023-09-15T00:00:00","TAVG","GHCND:ASN00066037","HS","202"
"2023-09-16T00:00:00","TAVG","GHCND:ASN00066037","HS","256"
"2023-09-17T00:00:00","TAVG","GHCND:ASN00066037","HS","231"
"2023-09-18T00:00:00","TAVG","GHCND:ASN00066037","HS","250"
"2023-09-19T00:00:00","TAVG","GHCND:ASN00066037","HS","279"
"2023-09-20T00:00:00","TAVG","GHCND:ASN00066037","HS","247"
"2023-09-21T00:00:00","TAVG","GHCND:ASN00066037","HS","157"
"2023-09-22T00:00:00","TAVG","GHCND:ASN00066037","HS","139"
"2023-09-23T00:00:00","TAVG","GHCND:ASN00066037","HS","156"
"2023-09-24T00:00:00","TAVG","GHCND:ASN00066037","HS","159"
"2023-09-25T00:00:00","TAVG","GHCND:ASN00066037","HS","193"
"2023-09-26T00:00:00","TAVG","GHCND:ASN00066037","HS","178"
"2023-09-27T00:00:00","TAVG","GHCND:ASN00066037","HS","193"
"2023-09-28T00:00:00","TAVG","GHCND:ASN00066037","HS","182"
"2023-09-29T00:00:00","TAVG","GHCND:ASN00066037","HS","198"
"2023-09-30T00:00:00","TAVG","GHCND:ASN00066037","HS","216"
"2023-10-01T00:00:00","TAVG","GHCND:ASN00066037","HS","252"
"2023-10-02T00:00:00","TAVG","GHCND:ASN00066037","HS","204"
"2023-10-03T00:00:00","TAVG","GHCND:ASN00066037","HS","266"
"2023-10-04T00:00:00","TAVG","GHCND:ASN00066037","HS","193"
"2023-10-05T00:00:00","TAVG","GHCND:ASN00066037","HS","170"
"2023-10-06T00:00:00","TAVG","GHCND:ASN00066037","HS","157"
"2023-10-07T00:00:00","TAVG","GHCND:ASN00066037","HS","153"
"2023-10-08T00:00:00","TAVG","GHCND:ASN00066037","HS","169"
"2023-10-09T00:00:00","TAVG","GHCND:ASN00066037","HS","194"
"2023-10-10T00:00:00","TAVG","GHCND:ASN00066037","HS","189"
"2023-10-11T00:00:00","TAVG","GHCND:ASN00066037","HS","203"
"2023-10-12T00:00:00","TAVG","GHCND:ASN00066037","HS","207"
"2023-10-13T00:00:00","TAVG","GHCND:ASN00066037","HS","184"
"2023-10-14T00:00:00","TAVG","GHCND:ASN00066037","HS","217"
"2023-10-15T00:00:00","TAVG","GHCND:ASN00066037","HS","193"
"2023-10-16T00:00:00","TAVG","GHCND:ASN00066037","HS","158"
"2023-10-17T00:00:00","TAVG","GHCND:ASN00066037","HS","156"
"2023-10-18T00:00:00","TAVG","GHCND:ASN00066037","HS","169"
"2023-10-19T00:00:00","TAVG","GHCND:ASN00066037","HS","186"
"2023-10-20T00:00:00","TAVG","GHCND:ASN00066037","HS","212"
"2023-10-21T00:00:00","TAVG","GHCND:ASN00066037","HS","215"
"2023-10-22T00:00:00","TAVG","GHCND:ASN00066037","HS","215"
"2023-10-23T00:00:00","TAVG","GHCND:ASN00066037","HS","209"
"2023-10-24T00:00:00","TAVG","GHCND:ASN00066037","HS","224"
"2023-10-25T00:00:00","TAVG","GHCND:ASN00066037","HS","178"
"2023-10-26T00:00:00","TAVG","GHCND:ASN00066037","HS","153"
"2023-10-27T00:00:00","TAVG","GHCND:ASN00066037","HS","152"
"2023-10-28T00:00:00","TAVG","GHCND:ASN00066037","HS","168"
"2023-10-29T00:00:00","TAVG","GHCND:ASN00066037","HS","204"
"2023-10-30T00:00:00","TAVG","GHCND:ASN00066037","HS","273"
"2023-10-31T00:00:00","TAVG","GHCND:ASN00066037","HS","193"
"2023-11-01T00:00:00","TAVG","GHCND:ASN00066037","HS","179"
"2023-11-02T00:00:00","TAVG","GHCND:ASN00066037","HS","191"
"2023-11-03T00:00:00","TAVG","GHCND:ASN00066037","HS","193"
"2023-11-04T00:00:00","TAVG","GHCND:ASN00066037","HS","178"
"2023-11-05T00:00:00","TAVG","GHCND:ASN00066037","HS","171"
"2023-11-06T00:00:00","TAVG","GHCND:ASN00066037","HS","193"
"2023-11-07T00:00:00","TAVG","GHCND:ASN00066037","HS","208"
"2023-11-08T00:00:00","TAVG","GHCND:ASN00066037","HS","222"
"2023-11-09T00:00:00","TAVG","GHCND:ASN00066037","HS","203"
"2023-11-10T00:00:00","TAVG","GHCND:ASN00066037","HS","216"
"2023-11-11T00:00:00","TAVG","GHCND:ASN00066037","HS","226"
"2023-11-12T00:00:00","TAVG","GHCND:ASN00066037","HS","207"
"2023-11-13T00:00:00","TAVG","GHCND:ASN00066037","HS","205"
"2023-11-14T00:00:00","TAVG","GHCND:ASN00066037","HS","218"
"2023-11-15T00:00:00","TAVG","GHCND:ASN00066037","HS","209"
"2023-11-16T00:00:00","TAVG","GHCND:ASN00066037","HS","203"
"2023-11-17T00:00:00","TAVG","GHCND:ASN00066037","HS","183"
"2023-11-18T00:00:00","TAVG","GHCND:ASN00066037","HS","206"
"2023-11-19T00:00:00","TAVG","GHCND:ASN00066037","HS","224"
